	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Wavelength	S1
nm	CPS
	
255	900
256	860
257	940
258	890
259	1040
260	1050
261	1250
262	870
263	970
264	1140
265	1160
266	1080
267	970
268	1060
269	1130
270	1210
271	1100
272	1300
273	1300
274	1330
275	1190
276	1270
277	1250
278	1400
279	1600
280	1530
281	1550
282	1760
283	2230
284	2270
285	2370
286	2790
287	3780
288	5160
289	6540
290	10900
291	19740
292	268680
293	2.00023E6
294	1.96581E6
295	253030
296	25310
297	10930
298	7450
299	5220
300	4250
301	3320
302	3170
303	3020
304	2870
305	2590
306	2890
307	2990
308	3020
309	3150
310	3070
311	3550
312	3700
313	3910
314	3820
315	4200
316	4520
317	4560
318	4430
319	4780
320	5190
321	5720
322	6090
323	5570
324	6420
325	6550
326	6640
327	8000
328	7330
329	7960
330	8180
331	8400
332	8940
333	9310
334	10400
335	10010
336	10370
337	10590
338	11900
339	12080
340	11520
341	13080
342	13420
343	13810
344	14160
345	15070
346	14630
347	16570
348	17050
349	17320
350	18120
351	18540
352	19230
353	21410
354	21830
355	23250
356	24620
357	25510
358	26030
359	28560
360	29690
361	31540
362	32550
363	32780
364	34270
365	34760
366	35800
367	37510
368	38340
369	37930
370	39050
371	39030
372	38680
373	39240
374	39060
375	39510
376	39400
377	40640
378	41360
379	41300
380	41370
381	42430
382	42900
383	42180
384	42770
385	41270
386	41540
387	41950
388	39400
389	38850
390	39930
391	37710
392	37610
393	36500
394	36960
395	34150
396	36090
397	33570
398	32820
399	32280
400	31890
401	30860
402	30930
403	29970
404	29650
405	29060
406	28100
407	27680
408	27150
409	26400
410	26980
411	26520
412	25190
413	24080
414	23340
415	23330
416	22510
417	22150
418	20890
419	21030
420	20750
421	19590
422	19050
423	18050
424	17910
425	17830
426	16320
427	15930
428	15590
429	15300
430	14640
431	13950
432	13930
433	14150
434	14100
435	13090
436	12760
437	13140
438	12250
439	11640
440	11540
441	11570
442	10920
443	10450
444	9640
445	9500
446	9650
447	9040
448	9070
449	8890
450	9030
451	8060
452	8100
453	7490
454	7770
455	7690
456	7790
457	7660
458	7000
459	6720
460	6740
461	6200
462	6780
463	6300
464	6400
465	5890
466	5940
467	6360
468	5810
469	5530
470	5260
471	5470
472	5010
473	4810
474	4380
475	4950
476	4790
477	4310
478	4130
479	4620
480	3950
481	4400
482	4140
483	4000
484	4130
485	3700
486	3700
487	4000
488	3550
489	3600
490	3530
491	3320
492	3530
493	3490
494	3280
495	3610
496	3100
497	3140
498	2870
499	3300
500	2780
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	

